author,author_name
http://www.example.edu/research/author_7934073.0,A. Szalay
http://www.example.edu/research/author_152266553.0,E. Starikova
http://www.example.edu/research/author_143833225.0,K. Moore
http://www.example.edu/research/author_2074720376.0,Mt
http://www.example.edu/research/author_26340266.0,Sheridan Martini
http://www.example.edu/research/author_2297222.0,E. Camon
http://www.example.edu/research/author_87122962.0,Ben Green
http://www.example.edu/research/author_145406505.0,Rui Wang
http://www.example.edu/research/author_3245770.0,J. Vizcaíno
http://www.example.edu/research/author_48958946.0,T. Bernard
http://www.example.edu/research/author_1506548883.0,Erick Oduor
http://www.example.edu/research/author_2048167730.0,M. Roberts
http://www.example.edu/research/author_88637483.0,J. Sniezek
http://www.example.edu/research/author_47785928.0,A. R. Jacobs
http://www.example.edu/research/author_66529848.0,L. Vogt
http://www.example.edu/research/author_1829456.0,Y. Lei
http://www.example.edu/research/author_145026617.0,O. Morgan
http://www.example.edu/research/author_3199404.0,Andrei Shkeda
http://www.example.edu/research/author_143784376.0,I. Sinelnikov
http://www.example.edu/research/author_1405529953.0,I. Lopez-Gazpio
http://www.example.edu/research/author_1405521886.0,K. Janosi-Rancz
http://www.example.edu/research/author_2118581438.0,Bin Yang
http://www.example.edu/research/author_1782658.0,Kristina Lerman
http://www.example.edu/research/author_48450863.0,B. Steubing
http://www.example.edu/research/author_36248090.0,Emily K. Cope
http://www.example.edu/research/author_81782113.0,Chad Charowhas
http://www.example.edu/research/author_2174616.0,F. Ravat
http://www.example.edu/research/author_2857653.0,Yoon-Seong Jeon
http://www.example.edu/research/author_37895334.0,S. Fidler
http://www.example.edu/research/author_9030720.0,Aleksandar Blagotić
http://www.example.edu/research/author_67091521.0,A. Wolny
http://www.example.edu/research/author_30993494.0,H. Augustin
http://www.example.edu/research/author_34263049.0,M. Kenzelmann
http://www.example.edu/research/author_1780708283.0,Melanie Nuesch-Germano
http://www.example.edu/research/author_1916040.0,M. Greiver
http://www.example.edu/research/author_50697318.0,A. Barrett
http://www.example.edu/research/author_143719774.0,M. Petkovic
http://www.example.edu/research/author_2110195795.0,Christina Chen
http://www.example.edu/research/author_145687763.0,Mike Lyne
http://www.example.edu/research/author_1389995130.0,Annie A. Cheng
http://www.example.edu/research/author_2923325.0,B. Callahan
http://www.example.edu/research/author_47019723.0,S. Sherry
http://www.example.edu/research/author_48719842.0,O. Blinkova
http://www.example.edu/research/author_47940821.0,Hang Zhao
http://www.example.edu/research/author_1736121.0,C. Calero
http://www.example.edu/research/author_80778122.0,Gisele Roesems Kerremans
http://www.example.edu/research/author_2242477024.0,Abhishek Singh
http://www.example.edu/research/author_2985062.0,Marwan A. Mattar
http://www.example.edu/research/author_49368223.0,Pauline Trinh
http://www.example.edu/research/author_2257284464.0,Roland Eils
http://www.example.edu/research/author_2758539.0,Pablo Minguez
http://www.example.edu/research/author_1732750.0,Y. Moreau
http://www.example.edu/research/author_2143786389.0,Zhi Chen
http://www.example.edu/research/author_70028211.0,Stevalin Betshani
http://www.example.edu/research/author_49898832.0,P. Blake
http://www.example.edu/research/author_6273548.0,D. Skowasch
http://www.example.edu/research/author_2688592.0,M. Codreanu
http://www.example.edu/research/author_2141320829.0,E. Ako
http://www.example.edu/research/author_2172440244.0,S. Schreiber
http://www.example.edu/research/author_1733113.0,T. Kanade
http://www.example.edu/research/author_6317095.0,C. Herr
http://www.example.edu/research/author_40466850.0,C. Lange
http://www.example.edu/research/author_2116218138.0,Qiong Wang
http://www.example.edu/research/author_145426479.0,W. Hsiao
http://www.example.edu/research/author_13966665.0,Vathsala Patil
http://www.example.edu/research/author_151213231.0,Soumik Mandal
http://www.example.edu/research/author_2768028.0,Prasad Chakka
http://www.example.edu/research/author_8757752.0,J. Preller
http://www.example.edu/research/author_3294751.0,L. Lahti
http://www.example.edu/research/author_2288405903.0,Penelope Lindeque
http://www.example.edu/research/author_92972280.0,K. Sung
http://www.example.edu/research/author_1929279.0,Z. Botev
http://www.example.edu/research/author_2874726.0,Mary Beth Kery
http://www.example.edu/research/author_145678691.0,G. Huang
http://www.example.edu/research/author_1860635820.0,Opim Salim Sitompul
http://www.example.edu/research/author_1738018.0,R. Lämmel
http://www.example.edu/research/author_34243620.0,Parantu K. Shah
http://www.example.edu/research/author_3229613.0,Zihu Guo
http://www.example.edu/research/author_1682100.0,P. Watters
http://www.example.edu/research/author_3011137.0,E. Sayers
http://www.example.edu/research/author_47080317.0,A. Goesmann
http://www.example.edu/research/author_2245796083.0,Ping Hu
http://www.example.edu/research/author_2643537.0,Bohui Li
http://www.example.edu/research/author_2523232.0,Nabila Berkani
http://www.example.edu/research/author_2069824882.0,Thomas E. Elliott
http://www.example.edu/research/author_2141082332.0,Ding Zhang
http://www.example.edu/research/author_47069840.0,S. Massie
http://www.example.edu/research/author_2150913410.0,Orangeburg
http://www.example.edu/research/author_90768215.0,K. Fuller
http://www.example.edu/research/author_50391572.0,N. Doncheva
http://www.example.edu/research/author_32552772.0,S. C. Morgan
http://www.example.edu/research/author_2287140703.0,Xingming Sun
http://www.example.edu/research/author_143665718.0,M. Correll
http://www.example.edu/research/author_1711560.0,Dimitris N. Metaxas
http://www.example.edu/research/author_2841796.0,Marius Cordts
http://www.example.edu/research/author_69878839.0,Chet Birger
http://www.example.edu/research/author_2238556930.0,Y. Gueguen
http://www.example.edu/research/author_144921048.0,Q. Liao
http://www.example.edu/research/author_1803797.0,M. Florescu
http://www.example.edu/research/author_10323928.0,R. Le Roy
http://www.example.edu/research/author_145132572.0,N. Walton
http://www.example.edu/research/author_34571530.0,J. Wortman
http://www.example.edu/research/author_1399485590.0,Miguel A. Martínez-Prieto
http://www.example.edu/research/author_2110201006.0,Jinsong Wang
http://www.example.edu/research/author_2345652.0,D. Bochtis
http://www.example.edu/research/author_2263761245.0,Erik L. L. Sonnhammer
http://www.example.edu/research/author_2556428.0,A. Khosla
http://www.example.edu/research/author_49933077.0,Louis-Philippe Morency
http://www.example.edu/research/author_2117126610.0,Qian Li
http://www.example.edu/research/author_2933781.0,M. Lescot
http://www.example.edu/research/author_2108712556.0,Chen-Pin Wang
http://www.example.edu/research/author_2115868754.0,Yuhao Chen
http://www.example.edu/research/author_2444937.0,Darrell Laham
http://www.example.edu/research/author_3158246.0,B. V. Merrienboer
http://www.example.edu/research/author_1982425.0,L. Floridi
http://www.example.edu/research/author_1702096.0,M. Piattini
http://www.example.edu/research/author_49617220.0,J. Pfeuffer
http://www.example.edu/research/author_39372739.0,H. Drabkin
http://www.example.edu/research/author_47628266.0,F. Creutzig
http://www.example.edu/research/author_7737288.0,U. California
http://www.example.edu/research/author_2288397037.0,Michel Mathieu
http://www.example.edu/research/author_2398158.0,N. Thanki
http://www.example.edu/research/author_1757837.0,Xiang Su
http://www.example.edu/research/author_2145494483.0,Liu Yang
http://www.example.edu/research/author_51341623.0,D. Vakatov
http://www.example.edu/research/author_4713521.0,M. Kox
http://www.example.edu/research/author_23536395.0,Zeeshan Shirazi
http://www.example.edu/research/author_51163249.0,P. Keefer
http://www.example.edu/research/author_46276515.0,Jianhui Li
http://www.example.edu/research/author_5910617.0,Ines Smit
http://www.example.edu/research/author_144705081.0,J. Hartmann
http://www.example.edu/research/author_2161352.0,M. Simonovic
http://www.example.edu/research/author_2452575.0,S. Kiełbasa
http://www.example.edu/research/author_1731257.0,P. Skums
http://www.example.edu/research/author_2110845409.0,John B. Anderson
http://www.example.edu/research/author_143770945.0,George J. Pappas
http://www.example.edu/research/author_3261602.0,V. Neveu
http://www.example.edu/research/author_1715339.0,D. Goldberg
http://www.example.edu/research/author_39908645.0,A. Singleton
http://www.example.edu/research/author_145696537.0,S. M. Rashid
http://www.example.edu/research/author_2108473999.0,Yupeng Zhang
http://www.example.edu/research/author_2411193.0,B. Healy
http://www.example.edu/research/author_3356708.0,S. Wyder
http://www.example.edu/research/author_1422146744.0,B. Smith-White
http://www.example.edu/research/author_30004936.0,K. Heinrich
http://www.example.edu/research/author_5307931.0,D. Durall
http://www.example.edu/research/author_98280253.0,Wen Li
http://www.example.edu/research/author_153750193.0,A. Soylu
http://www.example.edu/research/author_1715741.0,A. Brazma
http://www.example.edu/research/author_3043859.0,María P. Magariños
http://www.example.edu/research/author_144022533.0,Jorge Pérez
http://www.example.edu/research/author_2102686804.0,USA.
http://www.example.edu/research/author_152456169.0,Tim Mueller
http://www.example.edu/research/author_2090980104.0,Cameron Appel
http://www.example.edu/research/author_2614496.0,N. Yusof
http://www.example.edu/research/author_151489878.0,Lesia Semenova
http://www.example.edu/research/author_122037620.0,John Thoms
http://www.example.edu/research/author_2606482.0,A. Lojo
http://www.example.edu/research/author_2242851745.0,K. Ng
http://www.example.edu/research/author_31697564.0,Tobias Jakobi
http://www.example.edu/research/author_46998520.0,W. Tao
http://www.example.edu/research/author_2150913812.0,Nevada State College
http://www.example.edu/research/author_27492553.0,C. Baker
http://www.example.edu/research/author_39126788.0,Krishnaprasad Shastry
http://www.example.edu/research/author_48697039.0,Antonio Candelieri
http://www.example.edu/research/author_34806045.0,Thomas L. Madden
http://www.example.edu/research/author_1706010.0,C. Brunsdon
http://www.example.edu/research/author_2902113.0,Jamie McCusker
http://www.example.edu/research/author_2264606.0,C. Farrell
http://www.example.edu/research/author_88127261.0,O. Kim
http://www.example.edu/research/author_2149373363.0,Lu Lu
http://www.example.edu/research/author_46550919.0,J. Leek
http://www.example.edu/research/author_1709053.0,D. Scharstein
http://www.example.edu/research/author_1722538.0,B. Soret
http://www.example.edu/research/author_2115773852.0,Muhammad Gufran Khan
http://www.example.edu/research/author_144205696.0,A. Banerjee
http://www.example.edu/research/author_144784171.0,T. Adler
http://www.example.edu/research/author_1679873.0,Peter Szolovits
http://www.example.edu/research/author_35323164.0,Aroosa Ijaz
http://www.example.edu/research/author_3393153.0,Timo Rehfeld
http://www.example.edu/research/author_2027648.0,J. Saltz
http://www.example.edu/research/author_2065412355.0,Christopher Nielson
http://www.example.edu/research/author_144865353.0,B. Pang
http://www.example.edu/research/author_1687984.0,S. Navathe
http://www.example.edu/research/author_2297234.0,Stephan Liwicki
http://www.example.edu/research/author_6346734.0,E. Vogtmann
http://www.example.edu/research/author_31808306.0,M. Robeson
http://www.example.edu/research/author_39428234.0,Richard Shin
http://www.example.edu/research/author_5725804.0,J. Spear
http://www.example.edu/research/author_2150913754.0,Merced
http://www.example.edu/research/author_144019071.0,Philip S. Yu
http://www.example.edu/research/author_2150913840.0,Aguadilla
http://www.example.edu/research/author_46478540.0,T. Beier
http://www.example.edu/research/author_2144296163.0,Suleman Khan
http://www.example.edu/research/author_2085689125.0,Ignacio Castro
http://www.example.edu/research/author_1741155.0,N. Boujemaa
http://www.example.edu/research/author_32131713.0,G. Corrado
http://www.example.edu/research/author_2287964797.0,Mahyuddin K M Nasution
http://www.example.edu/research/author_7502599.0,D. Chemistry
http://www.example.edu/research/author_39269675.0,R. D. da Silva
http://www.example.edu/research/author_88817685.0,Saeed Nosratabadi
http://www.example.edu/research/author_20520552.0,A. Leeson
http://www.example.edu/research/author_2037681254.0,Department of Neurobiology
http://www.example.edu/research/author_94451829.0,K. Li
http://www.example.edu/research/author_1978245.0,Chengjie Wang
http://www.example.edu/research/author_39940699.0,Sebastian Ramos
http://www.example.edu/research/author_32630778.0,Fabian Both
http://www.example.edu/research/author_2060655766.0,G. Irving
http://www.example.edu/research/author_5060612.0,P. La Chance
http://www.example.edu/research/author_2311676.0,S. Drucker
http://www.example.edu/research/author_90443851.0,E. Martinez
http://www.example.edu/research/author_1707756.0,M. Steinbach
http://www.example.edu/research/author_6351165.0,C. Corporeau
